Time,CO2 (ppm),CH4 (ppb),N2O (ppb),CFC_11 (ppb),CFC_12 (ppb)
2068.24854,563.7227812,2271.026971,387.9003617,0.138100342,0.265397476
2068.290242,563.8871472,2271.324047,387.9562626,0.138027593,0.265158285
2068.331943,564.0515808,2271.621101,388.0121783,0.137954844,0.264919117
2068.373645,564.216082,2271.918134,388.0681087,0.137882095,0.264679972
2068.415346,564.380651,2272.215146,388.124054,0.137809346,0.264440852
2068.457048,564.5452876,2272.512138,388.1800141,0.137736597,0.264201755
2068.498749,564.709992,2272.809108,388.2359891,0.137663849,0.263962683
2068.54045,564.8747642,2273.106057,388.2919788,0.1375911,0.263723636
2068.582152,565.0396042,2273.402985,388.3479834,0.137518351,0.263484613
2068.623853,565.204512,2273.699893,388.4040028,0.137445602,0.263245616
2068.665555,565.3694876,2273.996779,388.4600371,0.137372853,0.263006644
2068.707256,565.5345311,2274.293644,388.5160861,0.137300104,0.262767697
2068.748957,565.6996425,2274.590489,388.57215,0.137227355,0.262528777
2068.790659,565.8648218,2274.887313,388.6282288,0.137154606,0.262289882
2068.83236,566.0300691,2275.184116,388.6843223,0.137081857,0.262051014
2068.874062,566.1953843,2275.480898,388.7404308,0.137009109,0.261812172
2068.915763,566.3607676,2275.777659,388.796554,0.13693636,0.261573357
2068.957465,566.5262189,2276.074399,388.8526921,0.136863611,0.26133457
2068.999166,566.6917382,2276.371119,388.9088451,0.136790862,0.261095809
2069.040867,566.8573256,2276.667818,388.9650129,0.136718113,0.260857076
2069.082569,567.0229811,2276.964496,389.0211955,0.136645364,0.260618371
2069.12427,567.1887048,2277.261153,389.077393,0.136572615,0.260379694
2069.165972,567.3544966,2277.55779,389.1336054,0.136499866,0.260141045
2069.207673,567.5203566,2277.854405,389.1898326,0.136427117,0.259902425
2069.249374,567.6862848,2278.151001,389.2460747,0.136354369,0.259663834
2069.291076,567.8522813,2278.447575,389.3023316,0.13628162,0.259425271
2069.332777,568.018346,2278.744129,389.3586035,0.136208871,0.259186738
2069.374479,568.184479,2279.040662,389.4148901,0.136136122,0.258948235
2069.41618,568.3506804,2279.337175,389.4711917,0.136063373,0.258709761
2069.457882,568.51695,2279.633667,389.5275081,0.135990624,0.258471317
2069.499583,568.6832881,2279.930138,389.5838394,0.135917875,0.258232903
2069.541284,568.8496945,2280.226589,389.6401856,0.135845126,0.25799452
2069.582986,569.0161694,2280.523019,389.6965467,0.135772377,0.257756168
2069.624687,569.1827127,2280.819429,389.7529226,0.135699629,0.257517846
2069.666389,569.3493245,2281.115818,389.8093134,0.13562688,0.257279556
2069.70809,569.5160048,2281.412186,389.8657191,0.135554131,0.257041297
2069.749791,569.6827536,2281.708534,389.9221397,0.135481382,0.25680307
2069.791493,569.849571,2282.004862,389.9785752,0.135408633,0.256564875
2069.833194,570.0164569,2282.301169,390.0350256,0.135335884,0.256326712
2069.874896,570.1834115,2282.597456,390.0914909,0.135263135,0.256088581
2069.916597,570.3504347,2282.893722,390.1479711,0.135190386,0.255850484
2069.958299,570.5175265,2283.189968,390.2044662,0.135117637,0.255612419
2070,570.6846871,2283.486194,390.2609762,0.135044889,0.255374387
